"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Economic Sector targeted by intervention","LCRP Appeal","Government Strategy Supported","Funded_by","Sector of Funding","report.id","site.id","start_date","Does your programme specifically/primarily target one of these beneficiary groups?","Training certified/accredited","For UNICEF Partners","Governorate","database.id","database"
"2018-08-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Saida El-Oustani","61001","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Oustani",NA,"p0000000039","CESVI",NA,NA,"Construction","Yes","MOET SME strategy","Netherlands","Livelihoods","m1336672446","s0434105958","2018-08-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Saida El-Oustani","61001","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Oustani",NA,"p0000000039","CESVI",NA,NA,"Construction","Yes","MOET SME strategy","Netherlands","Livelihoods","m1765769229","s0434105958","2018-05-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Saida El-Oustani","61001","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Oustani",NA,"p0000000039","CESVI",NA,NA,"Construction","Yes","MOET SME strategy","Netherlands","Livelihoods","m0693399871","s0434105958","2018-06-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i2073086503","1.1.1.1: # female youth entrepreneurs&employees who benefitted from business management training","Individuals",14,"Mristi","23098","Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Mristi","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Construction,Wholesale and retail trade; repair of motor vehicl,Home based activities,Other service activities","Yes","None","Others","Livelihoods","m0270783796","s0439011652","2018-04-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i0861964276","1.1.1.1: # female (non-youth) entrepreneurs&employees who benefitted from business management training","Individuals",2,"Mristi","23098","Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Mristi","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Construction,Wholesale and retail trade; repair of motor vehicl,Home based activities,Other service activities","Yes","None","Others","Livelihoods","m0270783796","s0439011652","2018-04-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Mristi","23098","Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Mristi","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Construction,Wholesale and retail trade; repair of motor vehicl,Home based activities,Other service activities","Yes","None","Others","Livelihoods","m0270783796","s0439011652","2018-04-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i0193241292","1.1.1.1: # male (non youth) entrepreneurs&employees who benefitted from business management training","Individuals",1,"Mristi","23098","Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Mristi","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Construction,Wholesale and retail trade; repair of motor vehicl,Home based activities,Other service activities","Yes","None","Others","Livelihoods","m0270783796","s0439011652","2018-04-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i1729795559","1.1.1.1: # male youth entrepreneurs&employees who benefitted from business management training","Individuals",1,"Barr Elias","51057","Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Barr Elias","Gruppo di Volontariato Civile","p0000000905","GVC",NA,NA,"Wholesale and retail trade; repair of motor vehicl,IT, Information and communication,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","Italy","Livelihoods","m1091245598","s0455528781","2018-06-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i2073086503","1.1.1.1: # female youth entrepreneurs&employees who benefitted from business management training","Individuals",1,"Barr Elias","51057","Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Barr Elias","Gruppo di Volontariato Civile","p0000000905","GVC",NA,NA,"Wholesale and retail trade; repair of motor vehicl,IT, Information and communication,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","Italy","Livelihoods","m1091245598","s0455528781","2018-06-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i2073086503","1.1.1.1: # female youth entrepreneurs&employees who benefitted from business management training","Individuals",3,"Taanayel","51049","Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Taanayel","Gruppo di Volontariato Civile","p0000000905","GVC",NA,NA,"Wholesale and retail trade; repair of motor vehicl,IT, Information and communication,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","Italy","Livelihoods","m1636213440","s0457394780","2018-06-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i1729795559","1.1.1.1: # male youth entrepreneurs&employees who benefitted from business management training","Individuals",2,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m0171658185","s0469832854","2018-03-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-08-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m1632149235","s0469832854","2018-08-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m1262294768","s0469832854","2018-05-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m1080928501","s0469832854","2018-02-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m0171658185","s0469832854","2018-03-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-07-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m1901633638","s0469832854","2018-07-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m1288643506","s0469832854","2018-06-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i2073086503","1.1.1.1: # female youth entrepreneurs&employees who benefitted from business management training","Individuals",5,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m0171658185","s0469832854","2018-03-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting",NA,"i0890541493","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Marj BG","52014","West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"Marj BG","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m0330482488","s0469832854","2018-04-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i0861964276","1.1.1.1: # female (non-youth) entrepreneurs&employees who benefitted from business management training","Individuals",3,"Bchamoun","24005","Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Bchamoun","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m0080261261","s0515510325","2018-05-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Output-1.1 & 1.2: MSME/Cooperatives Support and Value Chains - Cadastre","Livelihoods Activity Reporting","Activity-1.1.1: Business management trainings","i2073086503","1.1.1.1: # female youth entrepreneurs&employees who benefitted from business management training","Individuals",9,"Bchamoun","24005","Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Bchamoun","AlMajmoua","p0000013775","AlMajmoua",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Construction,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,Home based activities,Other service activities","Yes","Other","Others","Livelihoods","m0080261261","s0515510325","2018-05-01","Women,Youth",NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
