"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2019-08-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i2014609597",NA,"2.1.1.1.A: SYR-Female # of individuals receiving food assistance through e-cards","Individuals",3004,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Danish Refugee Council","p0000000257","DRC",NA,NA,"m0653324093","s0300561439","2019-08-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0113189109","s0331654456","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1214570649","s0331654456","2019-11-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",88,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m2008125107","s0331654456","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0550576642","s0331654456","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0592705760","s0331654456","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1028532528","s0331654456","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5859,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0724624986","s0331654456","2019-08-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0550576642","s0331654456","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5859,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0516136651","s0331654456","2019-07-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0113189109","s0331654456","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5859,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1214570649","s0331654456","2019-11-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1028532528","s0331654456","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",106,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0036581381","s0331654456","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1214570649","s0331654456","2019-11-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1227092699","s0331654456","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5859,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1028532528","s0331654456","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",88,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0036581381","s0331654456","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",123,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1934288203","s0331654456","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0516136651","s0331654456","2019-07-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0724624986","s0331654456","2019-08-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",8343,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1934288203","s0331654456","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5238,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0036581381","s0331654456","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",118,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1227092699","s0331654456","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1932468147",NA,"2.1.1.2.A: LEB-Male # of individuals receiving food assistance through NPTP","Individuals",99,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0592705760","s0331654456","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",106,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m2008125107","s0331654456","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i1431692961",NA,"2.1.1.2.A: LEB-Female # of individuals receiving food assistance through NPTP","Individuals",106,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0830990675","s0331654456","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5859,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m0113189109","s0331654456","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5238,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m2008125107","s0331654456","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1",NA,"i0477721111",NA,"2.1.1.2.B: LEB-Amount of cash ($) redeemed through NPTP","USD",5859,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Ministry of Social Affairs","p0000001371","MoSA",NA,NA,"m1227092699","s0331654456","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
