"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",209300,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1257026735","s0436684032","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",211750,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1848480779","s0436684032","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",205625,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0626540098","s0436684032","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1196,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1257026735","s0436684032","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",205800,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0574335998","s0436684032","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1198,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0068850693","s0436684032","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1175,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0626540098","s0436684032","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",82775,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1014793464","s0481345552","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",459,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0942269906","s0481345552","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",466,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2043216326","s0481345552","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",467,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0277723454","s0481345552","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",82075,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1614444038","s0481345552","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",469,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1614444038","s0481345552","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",81725,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0277723454","s0481345552","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",473,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1014793464","s0481345552","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",80325,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0942269906","s0481345552","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",80325,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0397789315","s0481345552","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",81550,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2043216326","s0481345552","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1525935135","s0483413481","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1925,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0928811235","s0483413481","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1925,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0445552437","s0483413481","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0445552437","s0483413481","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1925,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0758314858","s0483413481","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0784992183","s0483413481","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1925,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1525935135","s0483413481","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1925,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0784992183","s0483413481","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0762850016","s0483413481","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1925,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0762850016","s0483413481","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0928811235","s0483413481","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0758314858","s0483413481","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0773358311","1.1.2.2:PRL- Total USD amount distributed","USD",9450,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1256158990","s0486112574","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",31325,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1440362398","s0486112574","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0284190841","1.1.2.1:PRL- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",54,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1832383987","s0486112574","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",71,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1256158990","s0486112574","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",12425,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1832383987","s0486112574","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0284190841","1.1.2.1:PRL- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",54,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1490805279","s0486112574","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",11025,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m2043570683","s0486112574","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1337907786","1.1.2.1:PRS- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",6,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1832383987","s0486112574","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",12600,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","Agency for Technical Cooperation and Development","p0000000255","ACTED",NA,NA,"US - BPRM","m1490805279","s0486112574","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
