"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",998,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1393094600","s0344593138","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",184450,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1978774730","s0344593138","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1021,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2035783882","s0344593138","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",184975,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1844714325","s0344593138","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",995,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1492511518","s0344593138","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",858,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2029122642","s0344593138","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",176050,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1818120336","s0344593138","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",174125,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1492511518","s0344593138","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",866,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1089966440","s0344593138","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1054,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1324780378","s0344593138","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1006,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1818120336","s0344593138","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",184450,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1324780378","s0344593138","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",178675,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2035783882","s0344593138","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",174650,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1393094600","s0344593138","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1054,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1978774730","s0344593138","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",996,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0233161258","s0344593138","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1022,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1595860389","s0344593138","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",151550,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1089966440","s0344593138","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",174825,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0212803432","s0344593138","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1057,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1844714325","s0344593138","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",999,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0212803432","s0344593138","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",178850,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1595860389","s0344593138","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",174300,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0233161258","s0344593138","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",150150,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2029122642","s0344593138","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",10560,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0752849096","s0361219506","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",30,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0752849096","s0361219506","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",52,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0267661922","s0361219506","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",13840,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0267661922","s0361219506","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1146691641",NA,"1.1.2.3_Audio (Hearing):# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",1,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0267661922","s0361219506","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1146691641",NA,"1.1.2.3_Audio (Hearing):# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",1,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0752849096","s0361219506","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1360947597",NA,"1.1.2.3_SYR_Female:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",16,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0752849096","s0361219506","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
