"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","LCRP Appeal","Funded_by","report.id","site.id","start_date","Outreach platform","database.id","database"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",1,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0795243294","s0931235022","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",98,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0473747600","s0931235022","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",20,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m2113509770","s0931235022","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",87,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0473747600","s0931235022","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",26,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m2113509770","s0931235022","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1131250912","1.1.3: Completion - DisSyr - # of girls (10-14 y) registered into regulated BLN (basic) programs who have completed the cycle","Girls",124,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m1814040686","s0931235022","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",1,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0795243294","s0931235022","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1500817434","1.1.3: Completion - DisSyr - # of boys (10-14 y) registered into regulated BLN (basic) programs who have completed the cycle","Boys",109,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m1814040686","s0931235022","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",10,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","War Child Holland","p0000001503","WCH",NA,NA,"Yes","Other","m0238375384","s0940465417","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",18,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","War Child Holland","p0000001503","WCH",NA,NA,"Yes","Other","m0238375384","s0940465417","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0094959527","---------- Basic BLN ----------","Unit",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","War Child Holland","p0000001503","WCH",NA,NA,"Yes","Other","m1512863342","s0940465417","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0094959527","---------- Basic BLN ----------","Unit",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","War Child Holland","p0000001503","WCH",NA,NA,"Yes","Other","m0238375384","s0940465417","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1533947572","1.1.3: Enrollment - LEB - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",4,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1055017917","s0998422203","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",21,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1055017917","s0998422203","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",31,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1750182181","1.1.3: UNICEF Disability - # of children and youth with disabilities whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",3,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1878375319","1.1.3: Completion - LEB - # of boys (10-14 y) registered into regulated BLN (basic) programs who have completed the cycle","Boys",8,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",28,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",3,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1681104514","s0998422203","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1171112610","1.1.3: UNICEF Disability - # of children and youth with motor/mobility impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1632857967","1.1.3: Completion - LEB - # of girls (10-14 y) registered into regulated BLN (basic) programs who have completed the cycle","Girls",17,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1750182181","1.1.3: UNICEF Disability - # of children and youth with disabilities whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",6,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1131250912","1.1.3: Completion - DisSyr - # of girls (10-14 y) registered into regulated BLN (basic) programs who have completed the cycle","Girls",57,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0938267644","1.1.3: Enrollment - LEB - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",3,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1681104514","s0998422203","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1500817434","1.1.3: Completion - DisSyr - # of boys (10-14 y) registered into regulated BLN (basic) programs who have completed the cycle","Boys",41,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1533947572","1.1.3: Enrollment - LEB - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",6,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1681104514","s0998422203","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1533947572","1.1.3: Enrollment - LEB - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",0,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1171112610","1.1.3: UNICEF Disability - # of children and youth with motor/mobility impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1381759087","s0998422203","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",37,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1055017917","s0998422203","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0328645839","1.1.3: UNICEF Disability - # of children and youth with seeing and hearing impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1381759087","s0998422203","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",18,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0938267644","1.1.3: Enrollment - LEB - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1381759087","s0998422203","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1533947572","1.1.3: Enrollment - LEB - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",19,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",17,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0833072148","1.1.3: UNICEF Disability - # of children and youth with intellectual impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",5,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1915739262","1.1.3: Enrollment - DisSyr - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",0,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0172017024","1.1.3: Enrollment - DisSyr - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",0,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1533947572","1.1.3: Enrollment - LEB - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1381759087","s0998422203","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1750182181","1.1.3: UNICEF Disability - # of children and youth with disabilities whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",2,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1381759087","s0998422203","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i1533947572","1.1.3: Enrollment - LEB - # of girls (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Girls",7,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0328645839","1.1.3: UNICEF Disability - # of children and youth with seeing and hearing impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0938267644","1.1.3: Enrollment - LEB - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",11,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0938267644","1.1.3: Enrollment - LEB - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",0,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m2143868191","s0998422203","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0328645839","1.1.3: UNICEF Disability - # of children and youth with seeing and hearing impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",2,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1085952790","s0998422203","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0657443366","1.1.3: UNICEF Disability - # of children and youth with speaking impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals",0,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","NFE Enrollment","Non-Formal Education","OUTPUT 1.1","i0938267644","1.1.3: Enrollment - LEB - # of boys (10-14 y) whose registration fees to regulated BLN (basic) programs are partially or fully subsidized","Boys",5,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1581759440","s0998422203","2018-02-01",NA,8072,"LCRP-2018-R Education"
