"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8vdvoeki9y5p2v7","LBN41","Bent Jbayl","Bent Jbeil CM",NA,"UNHCR",9,"Nabatiye","2020-11","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LBN/2020/0000000509/000","SGBV Community Mobilization in South Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cbmumfrki9yfo3h9","LBN61","Saida","Baysariyeh and Saida",NA,"UNHCR",8,"Sud","2020-11","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LBN/2020/0000000509/000","SGBV Community Mobilization in South Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c7lyhp5ki9y074w2","LBN51","Aakar","Akkar WGCC",NA,"Sweden",2,"Akkar","2020-11","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",27
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ctyuwzbki9zgmx7a","LBN56","Trablous","Qobbeh",NA,"UNICEF",4,"Nord","2020-11","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LEBA/PCA2017061","Protection and Mitigation of Gender Based Violence against women and girls in Lebanon among Syrian refugees and vulnerable host...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",82
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c7dbjspki9zhhaf4","LBN51","Aakar","ECW Mobile",NA,"UNICEF",2,"Akkar","2020-11","IRC","International Rescue Committee","ECW Mobile","2021-07-31","CoVID-19","LEBA/","Education Cannot Wait","2020-07-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",33
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chd5kfbkia02vje5","LBN21","Baalbek","Arsal WGCC",NA,"Sweden",3,"Baalbek_Hermel","2020-11","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",281
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgmobkoki9zwk3ec","LBN51","Aakar","Bebnine",NA,"UNICEF",2,"Akkar","2020-11","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LEBA/PCA2017061","Protection and Mitigation of Gender Based Violence against women and girls in Lebanon among Syrian refugees and vulnerable host...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chzgny8kia0lrfa6","LBN21","Baalbek","RRT - Arsal + MAQ + Hermel",NA,"UNICEF",3,"Baalbek_Hermel","2020-11","IRC","International Rescue Committee",NA,"2020-12-31",NA,"LEBA/PCA2017024/PD2020733","UNICEF- Strengthening prevention and response services for women girls at risks and survivors of violence in Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",56
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c66jef2kia1prsg7","LBN21","Baalbek","ECHO/SAID Mobile",NA,"ECHO",3,"Baalbek_Hermel","2020-11","IRC","International Rescue Committee",NA,"2020-03-31",NA,"EC457","ECHO-Integrated Protection and Education Response to Syrian Refugees in Lebanon","2019-03-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",66
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ctiud3bkia4cot62","LBN21","Baalbek",NA,NA,"Slovak Republic",3,"Baalbek_Hermel","2020-11","Magna Lebanon","Magna Lebanon",NA,"2020-12-31",NA,"SAMRS/2019/HUM/1/9","SLOVAKAID-Health aid for SGBV survivors in Baalbeck-Hermel","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c9e2zzdkibxoj5i3","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-11","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",149
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cz0h5gkieafl6z2","LBN33","Chouf","Chouf-Rmeileh",NA,"UNHCR",5,"Mont Liban","2020-11","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LBN01/2020/0000000519/000","GBV Prevention and Response in Mount Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4td8avkieg5ymh4","LBN61","Saida",NA,NA,"DANIDA",8,"Sud","2020-11","DRC","Danish Refugee Council","Implemented by Al-Moasat","2020-12-31",NA,"LBN-000042","BUK - Supporting a positive future for Syrian children","2019-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cybvcb6kiegc7rg2","LBN25","Zahleh","Rayak,Riit, Hawch el Ghanam, ALi nahri",NA,"SIDA",6,"Bekaa","2020-11","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgammg6kiegf59f3","LBN21","Baalbek","Baalbeck, Younin, Arsal, Britel, Talia, Chaat, Hellaniyi",NA,"SIDA",3,"Baalbek_Hermel","2020-11","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c758715kiegju874","LBN22","Hermel","Arsal, Ain, Chaat",NA,"SIDA",3,"Baalbek_Hermel","2020-11","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cacwny4kiegm8nr5","LBN24","West Bekaa","Faour, Sawiri, Hawsh Harimi",NA,"SIDA",6,"Bekaa","2020-11","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwz0bnqkiekkb7ds","LBN25","Zahleh",NA,NA,"ECHO",6,"Bekaa","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cy89wddkiekq28kt","LBN24","West Bekaa",NA,NA,"ECHO",6,"Bekaa","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmuqzy8kieksbayu","LBN21","Baalbek",NA,NA,"ECHO",3,"Baalbek_Hermel","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",19
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","co5hdonkiemgczh3","LBN55","Miniyeh-Danniyeh",NA,NA,"UNHCR",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",14
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c14m6u2kiemy4745","LBN57","Zgharta",NA,NA,"UNHCR",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cm6qqp2kien1pmq6","LBN54","Koura",NA,NA,"UNHCR",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ceyqud6kienc2m58","LBN55","Miniyeh-Danniyeh",NA,NA,"ECHO",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",9
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cxc76tikiend8rk9","LBN56","Trablous",NA,NA,"ECHO",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ce23jbmkiene215a","LBN52","Batroun",NA,NA,"ECHO",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chzimm6kieng0wdc","LBN54","Koura",NA,NA,"ECHO",4,"Nord","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ct4r2o0kiewxs382","LBN25","Zahleh","Taalabaya and Nabad",NA,"GAC",6,"Bekaa","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",14
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ctrp6l1kiex2cfa4","LBN35","Kesrouane","Jounieh Safe Space",NA,"GAC",5,"Mont Liban","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",9
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckbjacskiexajc56","LBN55","Miniyeh-Danniyeh","CBR and outreach",NA,"GAC",4,"Nord","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4yjs1ukiexki0o7","LBN51","Aakar","Talmayaan",NA,"GAC",2,"Akkar","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",13
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cp7c0uwkiey17iv8","LBN62","Jezzine","Jezzine Safe Space",NA,"Australia",8,"Sud","2020-11","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",16
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cj6r2bpkiez26799","LBN61","Saida","Mowasat & Old Saida City",NA,"Australia",8,"Sud","2020-11","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",19
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c5zjtetkiezg546b","LBN63","Sour",NA,NA,"GAC",8,"Sud","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cne1bckjikdgvj2","LBN25","Zahleh","Rayak,Riit, Hawch el Ghanam, ALi nahri",NA,"SIDA",6,"Bekaa","2020-12","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adh5x",NA,"3.2.C_SYR_Female_>=18: # of women at risk and survivors accessing SGBV prevention and response services in safe spaces",2
