"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","ai_allsites.alternate_name","ai_allsites.geographic_location.latitude","ai_allsites.geographic_location.longitude","ai_allsites.name","cadastral_area.code","cadastral_area.name","caza.code","caza.name","children_with_disability","comment","covid_adaptation","covid_adapted_sensitization","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","c41m3srkb378djl2",NA,NA,NA,NA,"10999","Beirut Central District","LBN11","Beirut",NA,"Child Protection",NA,"Yes",NA,"UNHCR",7,"Beyrouth","2020-05","Makhzoumi","Makhzoumi Foundation",NA,"2020-12-31","LBN01/2020/0000000510/000","Strengthening the protection environment for refugees in Beirut","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",9
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","chiz0utkb3ch4ac7",NA,NA,NA,NA,"72036","Bent Jbayl","LBN41","Bent Jbayl",NA,"THERE IS NO CAREGIVERS, BUT THE SYSTEM DOES NOT SAVE THE RECORD IF I DO NOT CHOOSE CAREGIVERS.",NA,"Yes",NA,"UNICEF",9,"Nabatiye","2020-05","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",10
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","c79szrgkb3ohhak6",NA,NA,NA,NA,"21004","Bourj El-Brajneh","LBN32","Baabda",NA,NA,NA,"Yes",NA,"UNICEF",5,"Mont Liban","2020-05","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",130
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","c16sdv8kb3on5nc7",NA,NA,NA,NA,"21008","Tahouitat El Ghadir","LBN32","Baabda",NA,NA,NA,"Yes",NA,"UNICEF",5,"Mont Liban","2020-05","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",21
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","c9a2tt7kb3oqvif8",NA,NA,NA,NA,"52095","Machghara","LBN24","West Bekaa",NA,NA,NA,"Yes",NA,"UNICEF",6,"Bekaa","2020-05","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",20
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","cab66qpkb3oxpuoa",NA,NA,NA,NA,"53048","Aain Baalbek","LBN21","Baalbek",NA,NA,NA,"Yes",NA,"UNICEF",3,"Baalbek_Hermel","2020-05","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",50
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","c6163ffkb3p1lmlb",NA,NA,NA,NA,"52029","Kamed El-Laouz","LBN24","West Bekaa",NA,NA,NA,"Yes",NA,"UNICEF",6,"Bekaa","2020-05","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","ck9k8kruf8u",NA,"4.3.6_Children_SYR_Male_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",31
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9s7eelu8",NA,NA,NA,NA,"71073","Ansar","LBN44","El Nabatieh",NA,NA,NA,"Yes",NA,"Expertise France",9,"Nabatiye","2020-04","Mouvement Social","Mouvement Social",NA,"2020-02-29","19-SB1085","Qudra 2 – Resilience for refugees, IDPs, returnees and host communities in response to the protracted Syrian and Iraqi crises","2019-11-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9s7ghkga",NA,NA,NA,NA,"71093","Douair En-Nabatiyeh","LBN44","El Nabatieh",NA,NA,NA,"Yes",NA,"Expertise France",9,"Nabatiye","2020-04","Mouvement Social","Mouvement Social",NA,"2020-02-29","19-SB1085","Qudra 2 – Resilience for refugees, IDPs, returnees and host communities in response to the protracted Syrian and Iraqi crises","2019-11-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9uydjwov",NA,NA,NA,NA,"51057","Barr Elias","LBN25","Zahleh",NA,NA,NA,"Yes","Syria Relief","Syria Relief",6,"Bekaa","2020-04","URDA","Union of the Relief and Development Associations",NA,"2020-04-15","URDA/2020/009","Corona Virus Prevention","2020-03-30","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",7
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9uzfcjuz",NA,NA,NA,NA,"35003","Bebnine","LBN51","Aakar",NA,NA,NA,"Yes",NA,"Africa Muslim Agency (AMA)",2,"Akkar","2020-04","URDA","Union of the Relief and Development Associations",NA,"2020-12-31","URDA/2020/005","Psycho-social support - Bassamat center For Vulnerable Children and adolescents","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",25
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9vasjke1g",NA,NA,NA,NA,"53076","Aarsal","LBN21","Baalbek",NA,NA,NA,"Yes","Ummah Charity -France","Ummah Charity -France",3,"Baalbek_Hermel","2020-04","URDA","Union of the Relief and Development Associations",NA,"2020-05-31","URDA/2020/0010","COVID-19 Prevention","2020-05-05","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9vpnzfx5",NA,NA,NA,NA,"21007","Chiyah","LBN32","Baabda",NA,NA,NA,NA,NA,"Expertise France",5,"Mont Liban","2020-04","AFEL","AFEL",NA,"2020-02-29","QUDRA 2","Qudra 2","2019-11-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",11
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9vpspge7",NA,NA,NA,NA,"25007","Ghazir","LBN35","Kesrouane",NA,NA,NA,"No",NA,"Expertise France",5,"Mont Liban","2020-04","AFEL","AFEL",NA,"2020-02-29","QUDRA 2","Qudra 2","2019-11-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",7
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9vq1qmk9",NA,NA,NA,NA,"22004","Sinn El-Fil","LBN36","Metn",NA,NA,NA,"No",NA,"Expertise France",5,"Mont Liban","2020-04","AFEL","AFEL",NA,"2020-02-29","QUDRA 2","Qudra 2","2019-11-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",6
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9whm5s83",NA,NA,NA,NA,"10999","Beirut Central District","LBN11","Beirut",NA,"SaWC",NA,"Yes",NA,"UNHCR",7,"Beyrouth","2020-04","Makhzoumi","Makhzoumi Foundation",NA,"2020-12-31","LBN01/2020/0000000510/000","UNHCR - Strengthening the Protection Environment for Syrian Refugees in Beirut, Iraqi and other Nationalities in Lebanon","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",26
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9whswdr6",NA,NA,NA,NA,"10999","Beirut Central District","LBN11","Beirut",NA,"Child Protection",NA,"Yes",NA,"UNHCR",7,"Beyrouth","2020-04","Makhzoumi","Makhzoumi Foundation",NA,"2020-12-31","LBN01/2020/0000000510/000","Strengthening the protection environment for refugees in Beirut","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wkpyan4",NA,NA,NA,NA,"51057","Barr Elias","LBN25","Zahleh",NA,NA,NA,"Yes","Ummah Charity -France","Ummah Charity -France",6,"Bekaa","2020-04","URDA","Union of the Relief and Development Associations",NA,"2020-05-31","URDA/2020/0010","COVID-19 Prevention","2020-05-05","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wlg08ka",NA,NA,NA,NA,"51057","Barr Elias","LBN25","Zahleh",NA,NA,NA,"Yes","Ummah Charity -France","Ummah Charity -France",6,"Bekaa","2020-04","URDA","Union of the Relief and Development Associations",NA,"2020-05-31","URDA/2020/0010","COVID-19 Prevention","2020-05-05","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",16
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wsp8dy9",NA,NA,NA,NA,"53037","Maqne","LBN21","Baalbek",NA,NA,NA,"Yes",NA,"UNICEF",3,"Baalbek_Hermel","2020-04","SAWA Group","SAWA Group",NA,"2020-12-31","LEBA/PCA2017039/PD2020781","Providing girls, boys and women with access to improved and equitable prevention and response services in North and Central Bek...","2020-01-16","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",8
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wsqee7b",NA,NA,NA,NA,"53032","Douris","LBN21","Baalbek",NA,NA,NA,"Yes",NA,"UNICEF",3,"Baalbek_Hermel","2020-04","SAWA Group","SAWA Group",NA,"2020-12-31","LEBA/PCA2017039/PD2020781","Providing girls, boys and women with access to improved and equitable prevention and response services in North and Central Bek...","2020-01-16","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",34
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wsrluud",NA,NA,NA,NA,"53035","Youmine","LBN21","Baalbek",NA,NA,NA,"Yes",NA,"UNICEF",3,"Baalbek_Hermel","2020-04","SAWA Group","SAWA Group",NA,"2020-12-31","LEBA/PCA2017039/PD2020781","Providing girls, boys and women with access to improved and equitable prevention and response services in North and Central Bek...","2020-01-16","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wsyfabf",NA,NA,NA,NA,"53007","Haouch Er-Rafqa","LBN21","Baalbek",NA,NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-04","SAWA Group","SAWA Group",NA,"2020-12-31","LEBA/PCA2017039/PD2020781","Providing girls, boys and women with access to improved and equitable prevention and response services in North and Central Bek...","2020-01-16","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wtfcr56",NA,NA,NA,NA,"21004","Bourj El-Brajneh","LBN32","Baabda",NA,"Through Mreijeh, INTERSOS is reaching Aley district.",NA,"No",NA,"UNHCR",5,"Mont Liban","2020-04","Intersos","Intersos",NA,"2020-12-31","UNHCR/LBN01 / 2020 / 0000000511 / 000","Ensuring the basic and fundamental rights of Syrian refugees, in Mount Lebanon, Iraqi and other Nationalities in Lebanon","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wug1mp8",NA,NA,NA,NA,"21007","Chiyah","LBN32","Baabda",NA,NA,NA,"No",NA,"UNHCR",5,"Mont Liban","2020-04","Intersos","Intersos",NA,"2020-12-31","UNHCR/LBN01 / 2020 / 0000000511 / 000","Ensuring the basic and fundamental rights of Syrian refugees, in Mount Lebanon, Iraqi and other Nationalities in Lebanon","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",7
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wun4jla",NA,NA,NA,NA,"23003","Rmeilet Ech-Chouf","LBN33","Chouf",NA,NA,NA,"No",NA,"UNHCR",5,"Mont Liban","2020-04","Intersos","Intersos",NA,"2020-12-31","UNHCR/LBN01 / 2020 / 0000000511 / 000","Ensuring the basic and fundamental rights of Syrian refugees, in Mount Lebanon, Iraqi and other Nationalities in Lebanon","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wuqirlc",NA,NA,NA,NA,"22002","Baouchriye","LBN36","Metn",NA,NA,NA,"No",NA,"UNHCR",5,"Mont Liban","2020-04","Intersos","Intersos",NA,"2020-12-31","UNHCR/LBN01 / 2020 / 0000000511 / 000","Ensuring the basic and fundamental rights of Syrian refugees, in Mount Lebanon, Iraqi and other Nationalities in Lebanon","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wutfax5",NA,NA,NA,NA,"62008","Batoulay","LBN63","Sour",NA,NA,NA,"Yes",NA,"UNICEF",8,"Sud","2020-04","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",28
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wux2aq7",NA,NA,NA,NA,"62001","Aain Abou Abdallah","LBN63","Sour",NA,NA,NA,"Yes",NA,"UNICEF",8,"Sud","2020-04","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",10
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wv9hbf9",NA,NA,NA,NA,"62004","Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"Yes",NA,"UNICEF",8,"Sud","2020-04","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",78
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wvavyrb",NA,NA,NA,NA,"62006","Sour","LBN63","Sour",NA,NA,NA,"Yes",NA,"UNICEF",8,"Sud","2020-04","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",44
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck9k8kan54k","COVID-19 Sensitization Activities","ck9k6ttuey","ck9wxsmck3",NA,NA,NA,NA,"62011","Henniye","LBN63","Sour",NA,NA,NA,NA,NA,"UNICEF",8,"Sud","2020-04","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck9k8kruf8v",NA,"4.3.6_Children_SYR_Female_12-17: # of children sensitized during COVID-19 to promote their psychosocial wellbeing",26
