"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosnif7","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosnif8","LBN11","Beirut",NA,NA,"UNICEF",7,"Beyrouth","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosnif9","LBN31","Aaley",NA,NA,"UNICEF",5,"Mont Liban","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosnifa","LBN32","Baabda",NA,NA,"UNICEF",5,"Mont Liban","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosnifb","LBN33","Chouf",NA,NA,"UNICEF",5,"Mont Liban","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkwc","LBN34","Jbayl",NA,NA,"UNICEF",5,"Mont Liban","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkxd","LBN35","Kesrouane",NA,NA,"UNICEF",5,"Mont Liban","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkxe","LBN36","Metn",NA,NA,"UNICEF",5,"Mont Liban","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkxf","LBN41","Bent Jbayl",NA,NA,"UNICEF",9,"Nabatiye","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkxg","LBN44","El Nabatieh",NA,NA,"UNICEF",9,"Nabatiye","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkxh","LBN42","Hasbaiya",NA,NA,"UNICEF",9,"Nabatiye","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkxi","LBN43","Marjaayoun",NA,NA,"UNICEF",9,"Nabatiye","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkyj","LBN52","Batroun",NA,NA,"UNICEF",4,"Nord","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkyk","LBN53","Bcharreh",NA,NA,"UNICEF",4,"Nord","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wosqkyl","LBN54","Koura",NA,NA,"UNICEF",4,"Nord","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wostkcm","LBN55","Miniyeh-Danniyeh",NA,NA,"UNICEF",4,"Nord","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wostkcn","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",36
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wostkco","LBN57","Zgharta",NA,NA,"UNICEF",4,"Nord","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wostkcp","LBN62","Jezzine",NA,NA,"UNICEF",8,"Sud","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wostkcq","LBN61","Saida",NA,NA,"UNICEF",8,"Sud","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",8
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9wostker","LBN63","Sour",NA,NA,"UNICEF",8,"Sud","2020-04","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9zeozv83","LBN23","Rachaiya",NA,"Austrian Red Cross","AutRC",6,"Bekaa","2020-04","Lebanese Red Cross","Lebanese Red Cross",NA,"2020-10-31","AutRC-Kobelias-Rachaya","AutRC-Kobelias-Rachaya","2019-07-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",17
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9zeqox94","LBN25","Zahleh","Kobelias area","Austrian Red Cross","AutRC",6,"Bekaa","2020-04","Lebanese Red Cross","Lebanese Red Cross",NA,"2020-10-31","AutRC-Kobelias-Rachaya","AutRC-Kobelias-Rachaya","2019-07-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",60
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9zes81x2","LBN51","Aakar",NA,"German Red Cross","GRC",2,"Akkar","2020-04","Lebanese Red Cross","Lebanese Red Cross",NA,"2021-10-31","MoFA 8- Hermel Akkar","MoFA 8- Hermel Akkar","2019-11-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",177
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9zetrwh3","LBN22","Hermel",NA,"German Red Cross","GRC",3,"Baalbek_Hermel","2020-04","Lebanese Red Cross","Lebanese Red Cross",NA,"2021-10-31","MoFA 8- Hermel Akkar","MoFA 8- Hermel Akkar","2019-11-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",150
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9zev02g4","LBN21","Baalbek","Arsal Project","International Committee of the Red Cross","ICRC",3,"Baalbek_Hermel","2020-04","Lebanese Red Cross","Lebanese Red Cross",NA,"2020-12-31","ICRC-Arsal Project","ICRC-BRC-Arsal","2019-04-01","i0802626803",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",153
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66aexl1q","LBN51","Aakar",NA,NA,"WFP",2,"Akkar","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",650451.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66afrsrr","LBN21","Baalbek",NA,NA,"WFP",3,"Baalbek_Hermel","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",1302117.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66agvoxs","LBN22","Hermel",NA,NA,"WFP",3,"Baalbek_Hermel","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",82933
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66ahm5at","LBN11","Beirut",NA,NA,"WFP",7,"Beyrouth","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",520.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66ajc91v","LBN25","Zahleh",NA,NA,"WFP",6,"Bekaa","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",1254925.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkkw","LBN24","West Bekaa",NA,NA,"WFP",6,"Bekaa","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",576193.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkkx","LBN23","Rachaiya",NA,NA,"WFP",6,"Bekaa","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",77554.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkky","LBN44","El Nabatieh",NA,NA,"WFP",9,"Nabatiye","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",173.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxklz","LBN43","Marjaayoun",NA,NA,"WFP",9,"Nabatiye","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",173.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl10","LBN42","Hasbaiya",NA,NA,"WFP",9,"Nabatiye","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",173.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl11","LBN32","Baabda",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",1908.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl12","LBN31","Aaley",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",1214.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl13","LBN36","Metn",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",1041
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl14","LBN35","Kesrouane",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",520.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl15","LBN33","Chouf",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",520.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd16","LBN55","Miniyeh-Danniyeh",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",34873.5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd17","LBN56","Trablous",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0954348125",NA,"1.1.2.2_SYR:Total USD amount distributed",19779
